HASTUS_ID,TRANSLINK_ID,DESCRIPTION,STREET_NAME,NEAREST_CROSS_STREET,EASTING,NORTHING,LATITUDE,LONGITUDE,SUBURB,BUS_STOP_TYPE,TACTILE_GROUND_SURF_INDICAT Y_N,BOARDING_POINT,ROAD_GRADIENT,CROSS_FALL,DATE_OF_LAST_AUDIT
10145,306148,Heath Street - 15,Heidelberg St,Heath St,"504,609.50","6,960,375.00",-27.480205,153.046659,EAST BRISBANE,Intermediate,N,Medium,Medium,Medium,31/05/2007 0:00
10146,306149,Heidelberg Street - 14,Heidelberg St,Mowbray Tce,"504,576.40","6,960,178.80",-27.481976,153.046325,EAST BRISBANE,Intermediate,N,, ,Easy,31/05/2007 0:00
10150,300879,Hopetoun Street - 30,Hampden St,Hopetoun St,"507,356.00","6,966,069.60",-27.428782,153.074426,ASCOT,Regular with seat,Y,Medium,Easy,Medium,6/07/2012 0:00
10151,300835,Dorames Street - 37-36,Gerler Rd,Dorames St,"507,207.90","6,967,132.80",-27.419184,153.072921,HENDRA,Regular,Y,Medium,Easy,Easy,20/04/2007 0:00
10152,302785,Girraween Grove - 21/22,Waterworks Rd,Haig St,"498,183.50","6,963,934.30",-27.448078,152.981618,ASHGROVE,Intermediate,Y,Easy,Medium,Medium,17/04/2007 0:00
10153,302782,Ashgrove  Waterworks Road,Waterworks Rd,Stewart Rd,"499,288.50","6,964,213.90",-27.445555,152.9928,ASHGROVE,Intermediate,Y,,Medium,Medium,24/05/2010 0:00
10154,302649,Kaloma - Harward - 38,Kaloma Rd,Settlement Rd,"494,337.90","6,965,219.50",-27.436464,152.942708,THE GAP,Regular,Y,Medium,Easy,Easy,12/04/2007 0:00
10155,302650,Kaloma - Woorama - 39,Kaloma Rd,Woorama Rd,"494,110.90","6,965,272.20",-27.435988,152.940412,THE GAP,Regular,Y,Medium,Medium,Easy,12/04/2007 0:00
10156,302652,Kaloma - Hilder - 41,Hilder Rd,Cloghan St,"493,600.50","6,965,235.00",-27.436321,152.935247,THE GAP,Regular,Y,Medium,Easy,Easy,19/01/2012 0:00
10157,302838,Hilder Road  Waterworks Road,Waterworks Rd,Hilder Rd,"493,945.30","6,964,601.30",-27.442044,152.938733,THE GAP,Premium,N,,Medium,Medium,17/04/2007 0:00
10158,302835,Hilder Road  Waterworks Road,Waterworks Rd,Hilder St,"493,944.60","6,964,584.60",-27.442195,152.938726,THE GAP,Intermediate,Y,,Easy,Easy,28/07/2008 0:00
10160,302852,Girraween Grove - 21,Waterworks Rd,Girraween Gr,"498,293.80","6,963,998.30",-27.4475,152.982734,ASHGROVE,Intermediate,Y,Medium,Medium,Medium,17/04/2007 0:00
10161,302797,Devonhill - Koorong - 37,Koorong St,Devonhill St,"495,061.30","6,963,327.60",-27.453547,152.95002,THE GAP,Regular,Y,,Easy,Medium,30/03/2012 0:00
10162,302766,Red Hill Shops - 8,Musgrave Rd,Water St,"500,690.40","6,963,162.80",-27.455044,153.006987,RED HILL,Intermediate,Y,Easy,Medium,Easy,14/04/2007 0:00
10164,301113,Maygar Street - 17,Lutwyche Rd,Flaherty St,"503,199.20","6,966,193.10",-27.427683,153.032368,WINDSOR,Regular,N,,Easy,Easy,25/04/2007 0:00
10168,302220,Raymont Road  Grange Road,Grange Rd,Howard St,"501,501.00","6,966,942.60",-27.420919,153.015186,GRANGE,Intermediate,N,,Medium,Easy,3/04/2007 0:00
10170,301650,Chermside Shopping Centre - Platform B,Hamilton Rd,Chermside Shopping Centre,"503,093.30","6,970,860.10",-27.385549,153.031285,CHERMSIDE, , ,, , ,10/05/2007 0:00
10171,301653,Chermside Shopping Centre - Platform E,Hamilton Rd,Chermside Shopping Centre,"503,129.20","6,970,839.10",-27.385738,153.031648,CHERMSIDE, , ,, , ,10/05/2007 0:00
10173,301652,Chermside Shopping Centre - Platform A,Hamilton Rd,Chermside Shopping Centre,"503,116.70","6,970,856.50",-27.385581,153.031522,CHERMSIDE, , ,Hard, , ,10/05/2007 0:00
10174,301116,Lutwyche  Lutwyche Road,Lutwyche Rd,Thistle St,"503,339.30","6,966,847.30",-27.421776,153.033784,LUTWYCHE,Premium,N,Medium,Easy,Hard,25/04/2007 0:00
10175,301886,Pinnaroo  Albany Creek Rd,Albany Creek Rd,Graham Rd,"499,197.40","6,974,459.70",-27.353055,152.991885,BRIDGEMAN DOWNS,Intermediate,Y,,Hard,Easy,31/07/2011 0:00
10177,303727,Bardon - Carwoola St - 22,Carwoola St,Simpsons Rd,"496,850.30","6,962,112.30",-27.464524,152.968122,BARDON,Terminus,Y,,Easy,Easy,20/02/2011 0:00
10178,301907,Pinnaroo  Albany Creek Road,Albany Creek Rd,Graham Rd,"499,114.30","6,974,468.60",-27.352974,152.991045,BRIDGEMAN DOWNS,Intermediate,Y,,Medium,Hard,31/07/2011 0:00
10179,302872,Old Ithaca Fire Station - 9,Latrobe Tce,Gladestone St,"499,982.00","6,962,744.80",-27.458818,152.999818,PADDINGTON,Regular with seat,N,,Medium,Hard,17/04/2007 0:00
10180,302873,Paddington Central  Latrobe Terrace - 10,Latrobe Tce,Warmington St,"499,809.30","6,962,697.80",-27.459242,152.99807,PADDINGTON,Intermediate,N,, , ,17/04/2007 0:00
10181,302878,Bardon  MacGregor Terrace,Macgregor Tce,Simpsons Rd,"498,653.70","6,962,821.40",-27.458126,152.986375,BARDON,Regular with seat,Y,,Easy,Medium,27/11/2009 0:00
10182,306320,Burke Street - 25,Old Cleveland Rd,Burke St,"506,297.40","6,959,049.90",-27.492161,153.063752,COORPAROO,Intermediate,N,, , ,4/06/2007 0:00
10183,304753,Williams Field - 40,Zahel St,Koree St,"509,945.70","6,958,957.90",-27.492969,153.100686,CARINA,Intermediate,Y,,Hard,Hard,21/05/2007 0:00
10185,305759,Coorparoo  Old Cleveland Road,Old Cleveland Rd,Amelia St,"505,809.80","6,958,748.10",-27.494888,153.058817,COORPAROO,Regular with seat,N,, , ,29/05/2007 0:00
10187,304903,Hill Crescent - 35/36,Jones Rd,Osterley Rd,"508,733.50","6,958,520.40",-27.496928,153.088418,CARINA HEIGHTS,Regular with seat,Y,,Medium,Hard,23/05/2007 0:00
10188,304906,Hill Crescent - 35/36,Jones Rd,Osterley Rd,"508,749.10","6,958,540.70",-27.496744,153.088576,CARINA HEIGHTS,Regular with seat,Y,Easy, , ,23/05/2007 0:00
10189,306096,Stones Corner Library - 17/15,Old Cleveland Rd,Cleveland St,"504,313.60","6,958,350.60",-27.498482,153.043671,GREENSLOPES,Regular with seat,Y,Medium, ,Easy,31/05/2007 0:00
10190,306318,Coorparoo  Old Cleveland Road,Old Cleveland Rd,Amelia St,"505,785.00","6,958,768.50",-27.494703,153.058566,COORPAROO,Regular with seat,Y,Easy,Easy,Easy,4/06/2007 0:00
10191,301581,Smithy - 41,Kingsford Smith Dr,French St,"509,607.50","6,966,077.70",-27.428694,153.097206,EAGLE FARM,Regular,N,,Medium, ,3/05/2007 0:00
10192,303437,Chapel Hill Road - 1,Chapel Hill Rd,Neptune St,"495,287.70","6,957,462.40",-27.506499,152.952289,CHAPEL HILL,Regular with seat,Y,,Medium,Hard,10/04/2007 0:00
10193,304605,Lindisfarne St,Bedivere St,Sherborne St,"510,676.40","6,958,887.00",-27.493604,153.108084,CARINDALE,Regular,Y,, , ,19/06/2009 0:00
10194,304604,Lindisfarne St,Bedivere St,Lindisfarne St,"510,667.60","6,958,907.10",-27.493423,153.107995,CARINDALE,Regular,Y,Medium, , ,19/06/2009 0:00
10195,304881,Buzacott Street - 48A,Gallipoli Rd,Buckley St,"509,617.20","6,957,329.40",-27.507674,153.097374,CARINA HEIGHTS,Intermediate,Y,Medium,Medium,Easy,20/07/2012 0:00
10196,300928,Parkview - 14,Edmondstone Rd,Wickham Gr,"504,063.40","6,964,500.60",-27.44296,153.041118,BOWEN HILLS,Regular,Y,,Easy,Easy,19/01/2012 0:00
10197,300929,Parkview - 14,Edmondstone Rd,Wickham Gr,"504,080.10","6,964,445.80",-27.443455,153.041287,BOWEN HILLS,Regular with seat,Y,Hard, , ,19/01/2012 0:00
10198,301890,Aspley Bowl  Albany Creek Rd,Albany Creek Rd,Railton St,"500,847.70","6,973,390.40",-27.362708,153.008572,ASPLEY,Regular with seat,Y,Medium,Easy,Medium,31/07/2011 0:00
10199,301888,Aspley Bowl  Albany Creek Rd,Albany Creek Rd,Railton St,"500,845.90","6,973,423.70",-27.362408,153.008554,ASPLEY,Regular,N,Medium,Hard,Medium,26/03/2007 0:00
10200,305518,Barney Street - 70/71,Pinelands Rd,Barney St,"505,887.90","6,947,775.30",-27.593948,153.059661,SUNNYBANK HILLS,Regular with seat,Y,Medium,Easy,Medium,27/11/2009 0:00
10201,305492,Barney Street - 70/71,Pinelands Rd,Barney St,"505,854.00","6,947,766.00",-27.594033,153.059318,SUNNYBANK HILLS,Intermediate,N,Medium,Easy,Hard,24/05/2007 0:00
10205,305488,Sunnybank Hills Shops - 83,Compton Rd,Calam Rd,"505,666.80","6,945,799.30",-27.611788,153.05743,CALAMVALE,Regular,N,,Easy,Hard,28/06/2011 0:00
10208,305479,Frizzell Street - 85,Compton Rd,Gowan Rd,"506,259.40","6,945,872.10",-27.611128,153.063436,RUNCORN,Regular,N,Medium,Medium,Easy,24/05/2007 0:00
10209,305484,Frizzell Street - 85,Compton Rd,Gowan St,"506,213.00","6,945,836.00",-27.611455,153.062966,STRETTON,Regular,Y,Medium,Medium,Easy,24/05/2007 0:00
10210,305480,Kyabra Street - 86,Compton Rd,Kyabra St,"506,791.10","6,945,860.20",-27.611233,153.068824,RUNCORN,Regular,Y,,Easy,Easy,24/05/2007 0:00
10213,305421,Park - 87,Roosevelt Dr,Eisenhower St,"506,980.90","6,945,736.00",-27.612354,153.070748,STRETTON,Regular with seat,Y,Easy,Easy,Hard,22/05/2007 0:00
10214,305423,Eisenhower Street - 88,Eisenhower St,Hoover Ct,"507,042.40","6,945,539.90",-27.614124,153.071373,STRETTON,Regular,Y,,Medium,Medium,26/11/2010 0:00
10216,305425,Washington Place - 90,Harrison St,Washington Pl,"507,037.10","6,945,037.50",-27.618659,153.071322,STRETTON,Regular,Y,,Medium,Medium,26/11/2010 0:00
10217,305424,Truman Court - 89,Harrison St,Truman Ct,"507,086.60","6,945,329.20",-27.616026,153.071822,STRETTON,Regular,Y,,Easy,Medium,26/11/2010 0:00
10223,302198,Quandeine Street - 34,Appleby Rd,Minimine St,"500,856.50","6,968,611.60",-27.405852,153.008664,STAFFORD,Regular with seat,Y,,Easy,Medium,3/04/2007 0:00
10225,305410,Pennant Hills  Gowan Road,Gowan Rd,Lacebark St,"505,942.70","6,944,720.20",-27.621529,153.060232,STRETTON,Regular,Y,,Easy,Hard,27/03/2011 0:00
10226,304758,Sage Street - 41,Stanley Rd,Sage St,"508,999.40","6,959,437.30",-27.488648,153.091103,CARINA,Intermediate,Y,,Hard,Medium,22/05/2007 0:00
10227,304759,Lunga Street - 40,Stanley Rd,Broadway St,"508,743.00","6,959,478.00",-27.488282,153.088507,CARINA,Intermediate,Y,,Hard,Easy,20/07/2012 0:00
10229,301976,Martindale Street - 47,Stringybark Rd,Martindale St,"500,589.20","6,972,152.60",-27.373884,153.005958,ASPLEY,Regular with seat,Y,,Easy,Medium,28/11/2011 0:00
10230,304700,St Thomas Primary - 31,Perth St,Joseph St,"507,213.50","6,959,682.40",-27.486446,153.073022,CAMP HILL,Intermediate,Y,,Medium,Easy,21/05/2007 0:00
10233,304795,Carindale Tennis Centre - 46,Creek Rd,Robbies Av,"509,839.40","6,959,561.60",-27.48752,153.099605,CARINA,Regular with seat,Y,,Easy,Hard,16/05/2008 0:00
10234,304796,Fursden Road - 47,Creek Rd,Fursden Rd,"509,747.30","6,959,739.50",-27.485915,153.098672,CARINA,Regular with seat,Y,,Easy,Easy,20/07/2012 0:00
10235,304798,Creek Rd at Foxmont St,Creek Rd,Foxmont Dr,"509,440.30","6,960,362.80",-27.48029,153.095559,CARINA,Intermediate,Y,,Easy,Hard,22/05/2007 0:00
10240,305795,Wambool Street - 31,Oxford St,Wambool St,"505,816.80","6,963,583.50",-27.451234,153.058865,BULIMBA,Intermediate,Y,,Easy,Easy,29/05/2007 0:00
10241,303085,Avondale ,Nottingham Rd,Menser St,"503,423.30","6,943,934.20",-27.628634,153.034699,CALAMVALE,Regular,Y,,Easy,Easy,15/06/2012 0:00
10244,303089,Avondale ,Nottingham Rd,Avondale Cr,"503,304.10","6,943,947.50",-27.628514,153.033491,PARKINSON,Regular with seat,Y,,Medium,Medium,15/06/2012 0:00
10258,301169,Denver East  Dorville Road,Dorville Rd,Denver Rd,"502,112.10","6,974,599.20",-27.351794,153.021355,CARSELDINE,Intermediate,Y,,Easy,Medium,26/04/2007 0:00
10259,301170,Denver East  Dorville Road,Dorville Rd,Denver Rd,"502,118.70","6,974,707.20",-27.350819,153.021421,CARSELDINE,Regular with seat,Y,,Medium,Hard,26/04/2007 0:00
10260,305220,Baron St - 18,Juliette St,Earl St,"504,069.40","6,957,685.90",-27.504483,153.041201,GREENSLOPES,Intermediate,N,, , ,24/05/2007 0:00
10261,303126,Benton Street - 67,Alderwood St,Watson Rd,"501,925.20","6,948,170.80",-27.590389,153.019507,ACACIA RIDGE,Regular,N,, , ,29/03/2007 0:00
10262,304948,Rossmore Ave - 32,Chatsworth Rd,Rossmore Av,"506,406.80","6,957,654.00",-27.504762,153.064867,COORPAROO,Regular with seat,N,, , ,20/07/2012 0:00
10270,302370,Alderley Junction - 26,Samford Rd,Elgin St,"500,044.20","6,966,458.30",-27.425292,153.000447,ALDERLEY,Regular with seat,Y,,Easy,Easy,10/04/2007 0:00
10271,302371,Musgrave Terrace - 27,Samford Rd,Musgrave Tce,"499,840.90","6,966,555.90",-27.424411,152.99839,ALDERLEY,Intermediate,Y,,Medium,Medium,24/05/2010 0:00
10272,302372,Camborne Street - 28,Samford Rd,Camborne St,"499,570.60","6,966,629.60",-27.423746,152.995656,ENOGGERA,Intermediate,Y,,Easy,Easy,10/04/2007 0:00
10273,302373,Bond Street - 29,Samford Rd,Bond St,"499,260.10","6,966,704.30",-27.423071,152.992514,ENOGGERA,Regular with seat,N,,Medium,Medium,10/04/2007 0:00
10284,300414,Strathpine/Lucy,Strathpine Rd,Lucy St,"500,913.20","6,978,426.00",-27.317246,153.00923,BALD HILLS,Regular,Y,,Easy,Hard,14/03/2007 0:00
10285,300411,Parer Street,Hoyland St,Kluver St,"501,637.30","6,978,455.90",-27.316976,153.016549,BALD HILLS,Regular,Y,,Easy,Easy,13/03/2007 0:00
10286,300410,Parer Street,Hoyland St,Dresden St,"501,627.10","6,978,413.10",-27.317362,153.016446,BALD HILLS,Intermediate,N,,Easy,Easy,13/03/2007 0:00
10287,300194,St Flannans  Beams Road,Beams Rd,St Flannans Catholic School,"503,831.10","6,974,777.40",-27.350181,153.038735,ZILLMERE,Intermediate,Y,,Medium,Hard,30/03/2012 0:00
10288,304080,Hyde-Rome St Nth - 27,Hyde Rd,Lily Av,"501,044.40","6,956,987.60",-27.510793,153.010575,YERONGA,Intermediate,Y,,Medium,Medium,1/05/2007 0:00
10289,301375,Castle Street,Castle St,Seabrook St,"503,213.00","6,968,831.40",-27.403864,153.032501,KEDRON,Intermediate,Y,,Medium,Hard,20/01/2011 0:00
10299,302163,Oates Street,Mawson St,Evans St,"502,360.50","6,969,121.30",-27.401248,153.023877,KEDRON,Regular with seat,Y,,Easy,Medium,19/11/2010 0:00
10302,305668,Wishart Rd - 76,Wishart Rd,Elkana Pl,"509,860.60","6,952,823.70",-27.548349,153.099875,WISHART,Regular,Y,,Medium,Easy,20/03/2010 0:00
10303,304996,Moorooka South  Beaudesert Road,Beaudesert Rd,Muriel Av,"501,977.90","6,953,230.40",-27.544712,153.020033,MOOROOKA,Intermediate,N,, , ,23/05/2007 0:00
10304,305635,Wishart Rd - 76,Wishart Rd,Elkana Pl,"509,866.00","6,952,810.70",-27.548466,153.09993,WISHART,Intermediate,N,,Easy,Easy,28/05/2007 0:00
10305,302455,DAWSON / LINK,Dawson Pde,Kane St,"496,254.10","6,968,412.80",-27.407642,152.962107,KEPERRA,Regular,N,,Easy,Hard,10/04/2007 0:00
10306,300434,QEII Hospital  Troughton Road,Troughton Rd,Kessels Rd,"504,997.60","6,951,590.90",-27.559505,153.050624,COOPERS PLAINS,Intermediate,Y,,Medium,Medium,27/03/2011 0:00
10307,305967,Delavan St Park - 85,Delavan St,Cummin St,"509,524.30","6,951,375.40",-27.561427,153.09648,WISHART,Intermediate,Y,,Medium,Medium,30/05/2007 0:00
10308,301019,Llewellyn Street,Sydney St,Sargent St,"504,369.30","6,961,222.60",-27.472553,153.044225,NEW FARM,Regular with seat,Y,,Easy,Easy,1/11/2011 0:00
10309,306335,Bardsley Avenue - 20,Logan Rd,Bardsley Av,"504,818.20","6,957,605.30",-27.505209,153.048783,GREENSLOPES,Intermediate,N,, , ,4/06/2007 0:00
10310,305923,Mt Gravatt Corner - 44,Logan Rd,Mt Gravatt Capalaba Rd,"507,970.80","6,951,677.10",-27.558713,153.080741,UPPER MOUNT GRAVATT,Regular with seat,Y,,Easy,Hard,30/05/2007 0:00
10311,302456,Grovelly Station,Dawson Pde,Blaker Rd,"496,223.60","6,968,725.80",-27.404816,152.9618,KEPERRA,Regular,N,, , ,19/05/2008 0:00
10313,304922,Kelsey Street - 35,Newman Av,Kelsey St,"506,834.70","6,958,418.40",-27.497859,153.069195,CAMP HILL,Regular,Y,,Hard,Easy,19/06/2009 0:00
10314,300497,QEII Hospital  Troughton Road,Troughton Rd,Middle St,"504,975.60","6,951,544.90",-27.559921,153.050402,COOPERS PLAINS,Premium,Y,,Hard,Medium,27/03/2011 0:00
10315,305646,Wemvern Street - 74,Wemvern St,Sunnydale St,"508,847.00","6,952,886.50",-27.547789,153.089608,UPPER MOUNT GRAVATT,Intermediate,N,,Hard,Hard,28/05/2007 0:00
10316,303623,York Street - 29,York St,Prince St,"497,799.50","6,958,719.50",-27.495156,152.977723,INDOOROOPILLY,Regular,N,,Medium,Easy,12/04/2007 0:00
10318,301015,Elystan Street,Elystan Rd,Mark St,"504,843.10","6,961,324.50",-27.471632,153.04902,NEW FARM,Regular,Y,,Hard,Hard,1/11/2011 0:00
10324,303809,Exmouth Street - 26,Exmouth St,Camp St,"497,740.90","6,959,873.90",-27.484734,152.977131,TOOWONG,Regular,N,Medium,Hard,Hard,17/04/2007 0:00
10325,300937,James Street - 9,James St,Arthur St,"504,058.10","6,962,883.10",-27.457563,153.04107,FORTITUDE VALLEY,Regular with seat,N,,Easy,Medium,23/04/2007 0:00
10326,305482,Compton Road @ Piccadilly Way,Compton Rd,Piccadilly Wy,"507,202.40","6,945,753.10",-27.612198,153.072993,STRETTON,Intermediate,N,Medium,Medium,Easy,24/05/2007 0:00
10328,300482,Kerry/Beatty - 52,Kerry Rd,Beatty Rd,"501,473.80","6,950,271.70",-27.571423,153.014931,ARCHERFIELD,Regular,Y,,Easy,Medium,30/05/2011 0:00
10331,300951,Saratoga - 13A,Macquarie St,Hastings St,"504,944.00","6,962,489.60",-27.461113,153.050037,TENERIFFE,Regular with seat,Y,,Easy,Easy,23/04/2007 0:00
10335,305902,Raff Ave - 25,Logan Rd,Raff Av,"505,374.90","6,956,685.40",-27.513511,153.054424,GREENSLOPES,Intermediate,Y,,Easy,Hard,30/05/2007 0:00
10336,302048,Cole Street - 27,Cole St,Elfreda St,"499,568.30","6,966,102.10",-27.428508,152.995632,ALDERLEY,Intermediate,Y,,Medium,Medium,1/08/2008 0:00
10338,302041,Cole Street - 27,Cole St,Hilda St,"499,558.00","6,966,113.30",-27.428407,152.995528,ALDERLEY,Regular with seat,Y,,Medium,Easy,19/01/2012 0:00
10340,302122,Chisholm Street,Scott St,Chisholm St,"502,094.20","6,968,983.70",-27.402491,153.021184,STAFFORD HEIGHTS,Regular,N,,Medium,Hard,30/03/2007 0:00
10341,305903,C.B. Mott Park - 26,Logan Rd,Poet St,"505,598.20","6,956,486.70",-27.515304,153.056685,HOLLAND PARK,Intermediate,Y,,Easy,Hard,20/01/2011 0:00
10342,302047,Cole - Lloyd - 28,Cole St,Edith St,"499,598.10","6,966,283.00",-27.426875,152.995934,ALDERLEY,Regular with seat,Y,,Hard,Easy,1/08/2008 0:00
10343,300959,Hastings Street,Kingholme St,Hastings St,"504,816.00","6,962,481.90",-27.461183,153.048741,TENERIFFE,Regular,Y,,Easy, ,19/01/2012 0:00
10344,302042,Cole - Lloyd - 28,Cole St,Edith St,"499,586.20","6,966,284.20",-27.426864,152.995813,ALDERLEY,Regular with seat,Y,,Easy,Easy,19/11/2010 0:00
10346,305252,Greenmount Avenue - 45,Holland Rd,Murton Av,"506,849.80","6,956,288.20",-27.517091,153.06936,HOLLAND PARK,Regular,N,,Hard, ,24/05/2007 0:00
10351,300954,Hough Lane,Harcourt St,Commercial Rd,"504,540.90","6,963,227.00",-27.454457,153.045954,TENERIFFE,Intermediate,N,,Hard,Hard,23/04/2007 0:00
10352,300941,Hough Lane,Harcourt St,Commercial Rd,"504,444.50","6,963,135.40",-27.455284,153.044979,TENERIFFE,Regular,N,, , ,23/04/2007 0:00
10355,302439,Osborne North - 51,Osborne Rd,Camelia Pullen Rd,"497,939.30","6,969,010.30",-27.402251,152.979155,EVERTON PARK,Intermediate,N,,Medium,Easy,10/04/2007 0:00
10358,305272,Glindemann Drive - 47B,Glindemann Dr,Seville Rd,"507,008.50","6,955,654.80",-27.522808,153.070971,HOLLAND PARK,Regular with seat,Y,,Easy,Hard,1/11/2011 0:00
10359,303709,Norm Buchan Park East - 12,Rainworth Rd,Baroona Rd,"499,183.50","6,961,988.90",-27.465642,152.991736,BARDON,Regular,Y,,Medium,Medium,13/04/2007 0:00
10360,305273,Glindemann Drive - 47B,Glindemann Dr,Seville Rd,"507,025.10","6,955,652.20",-27.522831,153.071139,HOLLAND PARK,Regular with seat,Y,Easy, ,Hard,1/11/2011 0:00
10362,305271,Seville Road - 47C,Seville Rd,Glindemann Dr,"507,105.50","6,955,653.70",-27.522817,153.071953,HOLLAND PARK,Regular with seat,Y,Medium,Hard,Hard,24/05/2007 0:00
10363,302912,QUT Victoria Park Rd,Victoria Park Rd,Musk Av,"501,579.00","6,963,490.30",-27.452087,153.015979,KELVIN GROVE,Premium,Y,Medium,Medium,Easy,18/04/2007 0:00
10364,305274,Seville Road - 47C,Seville Rd,Dobbie St,"507,111.90","6,955,672.90",-27.522644,153.072017,HOLLAND PARK,Regular with seat,Y,,Medium,Easy,1/11/2011 0:00
10366,305727,Cremin Street - 60/45,Kessels Rd,Cremin St,"507,928.70","6,951,497.90",-27.560331,153.080316,UPPER MOUNT GRAVATT,Regular,Y,,Easy,Medium,29/05/2007 0:00
10367,300426,Cremin Street - 45/60,Kessels Rd,Cremin St,"507,870.10","6,951,507.70",-27.560243,153.079722,UPPER MOUNT GRAVATT,Intermediate,Y,,Easy,Hard,21/03/2007 0:00
10368,306080,St Bernard - 42,Logan Rd,Lindwall St,"507,870.80","6,952,202.70",-27.553968,153.079725,UPPER MOUNT GRAVATT,Intermediate,Y,, , ,31/05/2007 0:00
10369,305481,Piccadilly Way,Compton Rd,Piccadilly Wy,"507,252.70","6,945,776.60",-27.611986,153.073503,RUNCORN,Regular,Y,,Medium,Easy,24/05/2007 0:00
10370,305257,Elgar Street - 47A,Elgar St,Olroy St,"506,947.60","6,955,837.60",-27.521158,153.070353,HOLLAND PARK,Intermediate,N,,Easy,Hard,24/05/2007 0:00
10371,300922,Wren Street - 25,Upper Lancaster Rd,Wren St,"505,665.80","6,965,910.70",-27.430224,153.057326,ASCOT,Regular with seat,Y,, ,Easy,20/04/2007 0:00
10372,305253,Greenmount Avenue - 45,Holland Rd,Murton Av,"506,889.30","6,956,297.50",-27.517006,153.06976,HOLLAND PARK,Intermediate,Y,,Medium,Easy,24/05/2007 0:00
10373,302457,DAWSON / CASEY,Dawson Pde,Casey St,"496,176.00","6,969,142.20",-27.401056,152.961319,KEPERRA,Regular,Y,,Medium,Hard,10/04/2007 0:00
10374,303489,Bredden Street - 32,Moggill Rd,Chapel Hill Rd,"495,286.10","6,957,278.40",-27.50816,152.952272,CHAPEL HILL,Regular with seat,Y,,Hard,Easy,28/02/2011 0:00
10375,302450,DAWSON / MADSEN,Dawson Pde,Madsen St,"496,211.20","6,968,957.40",-27.402725,152.961675,KEPERRA,Intermediate,Y,,Easy,Medium,10/04/2007 0:00
10377,303553,Marshall Lane - 36,Marshall La,Gilruth Rd,"494,745.20","6,956,689.50",-27.513475,152.946793,KENMORE,Intermediate,N,,Hard,Hard,11/04/2007 0:00
10378,303381,Rafting Ground Park  Moggill Road,Moggill Rd,Pullenvale Rd,"492,372.90","6,955,925.40",-27.520362,152.922767,BROOKFIELD,Intermediate,Y,,Medium,Easy,19/11/2010 0:00
10379,302644,Gilliat Street - 36B,Gilliat St,Camoola St,"494,593.10","6,967,867.10",-27.412563,152.945302,KEPERRA,Regular with seat,Y,,Easy,Hard,15/03/2011 0:00
10380,303374,Lanark Street - 39A,Lanark St,Kilkivan Av,"493,348.40","6,956,800.30",-27.512468,152.93265,KENMORE,Regular with seat,N,,Hard,Hard,5/04/2007 0:00
10381,302727,Davies Road - 33,Davies Rd,Coolibah St,"497,599.60","6,963,194.70",-27.454754,152.975708,ASHGROVE,Regular with seat,Y,,Easy,Hard,13/04/2007 0:00
10385,303360,Kenmore West  Brookfield Road,Brookfield Rd,Aronia St,"493,451.30","6,957,515.40",-27.506013,152.933696,KENMORE,Intermediate,N,Medium,Easy,Hard,5/04/2007 0:00
10386,304034,Clifton Hill  O/B Ipswich Road FS Beaudesert Rd,Ipswich Rd,Beaudesert Rd,"502,231.50","6,955,352.10",-27.525557,153.022598,MOOROOKA,Intermediate,N,Easy, ,Medium,1/05/2007 0:00
